id,id_lect,description,topic,subtopic,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date,validate,validate_date,validate_by,newlevel,algorithmlevel,checked
2030,155,"",15,41,"Find the limit:

$\lim\limits_{\left( x,y\right) \rightarrow \left( 0,0\right) }\frac{x-y^{2}%
}{xy^{2}}.$",Basic,The limit does not exist.,$0$,$\infty $,$1$,,,2020-05-20 05:48:07+00,1,2020-06-18 07:40:16+00,67,3,4,
2031,81,"",18,10,"Consider the vectors $v_1=(1, -2)$, $v_2=(3, 0)$ and the subspaces $S_1=span \left\{v_1\right\}$ and $S_2=span \left\{v_1, v_2\right\}$ of $\mathbb{R}^2$. Choose the right answer:

",Basic,"$S_1=\{(x,y)\in \mathbb{R}^2: y+2x=0\}$ and $S_2=\mathbb{R}^2$.",$S_1=S_2=\mathbb{R}^2$.,"$S_1=S_2=\{(x,-2x): x \in \mathbb{R}\}$.","$S_1=\{(-\dfrac{1}{2}y, -2x): x, y\in \mathbb{R}\}$ and $S_2=\mathbb{R}^2$.",,,2019-11-22 03:47:55+00,1,2019-12-18 06:31:05+00,163,3,3,
2032,155,"",15,41,"Find the limit:

$\lim\limits_{\left( x,y\right) \rightarrow \left( 3,\infty \right) }\frac{%
xy-2}{y+1}.$",Basic,$3$,The limit does not exists.,$0$,$-2$,,,2020-05-20 06:31:45+00,1,2020-06-15 04:25:49+00,67,2,3,
2033,81,"",18,10,"Consider the space $M_{2\times 2}(\mathbb{R})$ of the real matrices of order $2$ and the subspaces 
$$S_1=\left\{ \left[\begin{array}{ll}
 2a-1  & b  \\
  c & a  
\end{array}\right]: a, b, c\in \mathbb{R}\right\}, \quad S_2=\left\{ \left[\begin{array}{ll}
 2a-b  & b  \\
  a & c  
\end{array}\right]: a, b, c\in \mathbb{R}\right\}.$$ 
Choose the correct answer:",Advanced,$S_2$ is a subspace of $M_{2\times 2}(\mathbb{R})$ of dimension $3$ but $S_1$ is not vector space.,$S_1$ is a subspace of $M_{2\times 2}(\mathbb{R})$ of dimension $3$ but $S_2$ is not vector space.,"$S_1$ and $S_2$ are both vector subspaces of $M_{2\times 2}(\mathbb{R})$ of dimension $3$.
", $S_1$ and $S_2$ are both vector subspaces of $M_{2\times 2}(\mathbb{R})$ of dimension $2$,,,2019-11-22 03:50:17+00,1,2019-12-13 08:03:42+00,163,4,3,
2034,155,"",15,41,"Find the limit:

$\lim\limits_{\left( x,y\right) \rightarrow \left( e,0\right) }\frac{\left(
x-e\right) ^{2}\ln x}{\left( x-e\right) ^{2}+y^{2}}.$",Basic,$1$,The limit does not exist.,$0$,$e$,,,2020-05-20 06:58:57+00,1,2020-06-18 07:40:58+00,67,4,5,
2035,81,"",18,10,"Consider the subspace of $\mathbb{R}^3$ 
$$S=\{(x, y, z)\in \mathbb{R}^3: x-2y+3z=0\}.$$
A base of $S$ is the set:",Basic,"$\{(2,1, 0), (-3, 0, 1)\}$ ","  $\{(2,1, 0)\}$","$\{(1,-2,3)\}$
","$\{(1,0, 0), (0,1,0), (0, 0, 1)\}$",,,2019-11-22 03:52:22+00,1,2019-12-13 08:04:21+00,163,3,3,
2036,155,"",15,41,"Find the limit:

$\lim\limits_{\left( x,y,z\right) \rightarrow \left( \frac{\pi }{12},\frac{%
\pi }{12},\frac{\pi }{2}\right) }\left( \cos ^{2}x+\sin ^{2}y+\sin z\right)
. $",Basic,$2$,$0$,$1$,The limit does not exist.,,,2020-05-20 08:41:20+00,1,2020-06-18 07:41:27+00,67,1,1,
2037,81,"",18,10,Consider the subspace $S$ of the upper triangular matrices of order $2$ whose trace is null. A base of the vector space S is:,Basic,"$\left\{ \left[\begin{array}{rr}
 1  & 0  \\
  0 & -1  
\end{array}\right], \quad  \left[\begin{array}{rr}
 -2  & 3  \\
  0 & 2 
\end{array}\right]\right\}$ ","$\{\left\{ \left[\begin{array}{rr}
 1  & 3  \\
  0 & -1  
\end{array}\right], \quad  \left[\begin{array}{rr}
 2  & 0  \\
  0 & 2 
\end{array}\right]\right\}$ 
  
"," $\left\{ \left[\begin{array}{rr}
 2  & 1  \\
  0 & -2  
\end{array}\right]\right\}$","$\left\{ \left[\begin{array}{rr}
 1  & 0  \\
  0 & -2  
\end{array}\right], \quad \left[\begin{array}{rr}
 0  & 3  \\
  0 & 0 
\end{array}\right]\right\}$  ",,,2019-11-22 03:54:47+00,1,2019-12-13 08:06:31+00,163,5,4,
2038,155,"",15,41,"At what points in space is $f(x,y,z)$ is continuous?

$f(x,y,z)=z+\sqrt{x^{2}+y^{2}-1}$",Basic,$f$ is continuous outside the cylinder of radius 1 along the z-axis,$f$ is continuous as long as $x^{2}+y^{2}<1$,$f$ is always continuous,"$f$ is continuous for all $(x,y,z)$ except $(0,0,0)$",,,2020-05-20 08:58:51+00,1,2020-06-18 07:41:46+00,67,2,3,
2039,81,"",18,10,"Consider the vectors $v_1=(1, -2, 3)$, $v_2=(3, 0, 4)$ e $v_3=(1, 4, -2)$ of $\mathbb{R}^3$ and let $A$ be the matrix whose columns are $v_1, v_2, v_3$. 
The null space $N_A$ of $A$  and the dimension $dim(C_A)$ of the space generated by the columns of $A$ are respectively: ",Advanced,"$N_A=\{(2x, -x, x): x\in \mathbb{R}\}$,   $dim(C_A)=2$.

","$N_A=\{(0, 0, 0)\}$, $dim(C_A)=3$.","$N_A=\{(-8x, 5x, 6x): x\in \mathbb{R}\}$,  $dim(C_A)=2$.","$N_A=\{(-8x, 5y, 6x): x, y\in \mathbb{R}\}$,  $dim(C_A)=1$.",,,2019-11-22 03:57:22+00,1,2019-12-18 06:36:04+00,163,4,3,
2040,155,"",15,41,"At what points in plane is $f(x,y)$ is continuous?

$f(x,y)=\arctan \frac{y}{x}$
",Basic,$f$ is continuous on $\mathbf{R}^{2}\backslash \left\{ x=0\right\} $,$f$ is continuous on $\mathbf{R}^{2}$,$f$ is continuous on $\mathbf{R}^{2}\backslash \left\{ y=0\right\} $,"$f$ is continuous on $\mathbf{R}^{2}\backslash \left\{ \left( 0,0\right)
\right\} $",,,2020-05-20 09:50:54+00,1,2020-06-15 04:24:26+00,67,2,3,
2042,155,"",12,13,"Find and classify all the critical points of the following function:
$f(x,y)=x^{2}-xy+y^{2}-3y$",Basic,"$\left( 1,2\right) $ is a minimizer","$\left( 1,2\right) $ is maximizer","$\left( 2,1\right) $ ia a minimizer","$\left( 2,1\right) $ is a maximizer",,,2020-05-28 15:52:44+00,1,2020-06-17 04:42:56+00,38,2,4,
2043,81,"",18,10,Indicate which of the following is not a subspace of $M_{n\times n}$.,Advanced,"The set of all $n\times n$ matrices $A$ such $det(A)=0$.
",The set of all diagonal $n\times n$ matrices.,"The set of all  $n\times n$ matrices $A$ such $a_{ii}=0$ for every $i=1,...,n$.",The set of all $n\times n$ matrices $A$ such $A^T=A$. ,,,2019-11-22 04:02:05+00,1,2019-12-18 06:39:05+00,163,5,4,
2044,155,"",12,13,"Find and classify all the critical points of the following function:

$f(x,y)=\left( y-2\right) x^{2}-y^{2}$",Basic,"$\left( 0,0\right) $ is a maximizer

$\left( 2,2\right) $ saddle point

$\left( -2,2\right) $ saddle point
","$\left( 0,0\right) $ saddle point

$\left( 2,2\right) $  is a maximizer

$\left( -2,-2\right) $ saddle point","$\left( 0,0\right) $ saddle point

$\left( 2,2\right) $  is a maximizer

$\left( -2,-2\right) $  is a maximizer
","$\left( 0,0\right) $  is a maximizer

$\left( 0,2\right) $ saddle point

$\left( -2,0\right) $ saddle point",,,2020-05-28 15:56:44+00,1,2020-06-17 05:17:10+00,38,3,1,
2045,81,"",18,10,"Let $S=span \left\{(1,0,-3),(0,2,-2),(3,2,-11)\right\}$. Choose the right answer.",Advanced,"$\left\{(1,0,-3), (0, 1,-1)\right\}$ is a basis for $S$.",$dim(S)=3$,"$S=\left\{(x,y,3x-y):x,y\in \mathbb{R} \right\}$.","$\left(5,-2,1\right)\in S$.",,,2019-11-22 04:03:58+00,1,2019-12-18 06:40:44+00,163,4,3,
2046,81,"",18,10,"Consider the family of vectors $u=(1,a)$ and $v=(2,b)$ in $\mathbb{R}^2$. Which one of the following conditions guarantees that $u$ and $v$ are linearly independent?",Basic, $ b\neq 2a$.,$a=1 \wedge b=2$.,$a\neq b$.,"$b=ka,$ with $ k\in \mathbb{R}$.",,,2019-11-22 04:06:40+00,1,2019-12-18 06:43:17+00,163,5,4,
2047,155,"",12,13,"Find the maximum and minimum values of $f(x,y)=x^{2}+y^{2}$ subject to the constraint $x+2y=3.$
",Basic,The minimum value of $f$ is $\dfrac{9}{5}$,The maximum value of $f$ is $\dfrac{9}{5}$,The maximum value of $f$ is $\dfrac{9}{5}$ and the minimum value of $f$ is $0$,The maximum value of $f$ is $\dfrac{9}{5}$ and the minimum value of $f$ is $-\dfrac{9}{5}$,,,2020-06-07 15:48:53+00,1,2020-12-20 13:58:34+00,37,2,4,
2048,81,"",18,10,"Consider the bases $B=\left\{(-1,2),(1,-1)\right\}$ and $B'=\left\{(0,-1),(4,-3)\right\}$ for $\mathbb{R}^2$. The change of basis matrix from $B$ to $B'$ is:",Basic,"$\left[\begin{array}{rr}
      -1 & 1 \\
	-1 & 5
    \end{array}\right]$.","$\left[\begin{array}{rr}
      -2 & 1 \\
      1 & 5
    \end{array}\right]$.","$\left[\begin{array}{rr}
      -1 & -1 \\
      -1 & -5 
    \end{array}\right]$.","$\left[\begin{array}{rr}
      1 & 4 \\
   -1 & -3
    \end{array}\right]$.",,,2019-11-22 04:08:41+00,1,2019-12-18 06:46:04+00,163,4,4,
2049,81,"",18,10,"Consider the subset $A=\{(1, 0, 1, 0), (0, 2, 0, 1), (1, 1, -1, -2)\}$ of  $\mathbb{R}^4$. Choose the right answer:",Basic,"$A$ is an orthogonal basis of the space $S=\{(x, y, z, w)\in\mathbb{R}^4: -5x+2y+5z-4w=0\}$.",$A$ is an orthogonal basis of $\mathbb{R}^4$.,"$A$ is an non-orthogonal basis of the space $S=\{(x, y, z, w)\in\mathbb{R}^4: -5x+2y+5z-4w=0\}$. ",$A$ is an orthogonal basis of $\mathbb{R}^3$. ,,,2019-11-22 04:10:21+00,1,2019-12-18 06:51:52+00,163,1,2,
2050,155,"",12,13,"Find the maximum and minimum values of $f:\mathbb{R}^{2}\mathbb{%
\rightarrow R},f(x,y)=x^{2}+y$ subject to the constraint $x^{2}+y^{2}-1=0$.
",Basic,$f_{\min }=-1$,$f_{\max }=-1$,$f_{\min }=1$,"$f_{\min }=0$

$f_{\max }=1$",,,2020-06-09 10:14:53+00,1,2020-12-20 14:33:23+00,37,2,4,
2051,81,"",18,10,"Consider $span\{(1, 1, 3), (2, -4, 0), (1, -5, -3), (4, -2, 6)\}$.  A basis for it is:",Advanced,"$\{(1, -2, 0), (0, 1, 1)\}$.","$\{(1, 2, 0), (0, 0, 1)\}$ ","$\{(1, -2, 1), (0, 1, 1)\}$","$\{(1, 0, -4), (0, 1, -7)\}$ ",,,2019-11-22 04:12:04+00,1,2019-12-18 07:03:20+00,163,1,2,
2052,50,"",7,2,"Simplify , expressing the answer with the positive indices only:

$\dfrac{(6x^2  \times  4x^{-2})}{2x^{-1}}$ ",Basic,12$x$,3$x$,$12x^{-1}$,$3x^{-1}$,,,2020-06-11 09:34:07+00,1,2020-06-17 15:38:36+00,37,2,3,
2053,81,"",18,10,"Which vectors $u$ and $v$ are perpendicular to $w=(2, 1, -2)$ and are linearly independent?",Advanced,"$u=(3, 0, 3)$, $v=(1, -2, 0)$.","$u=(1, 0, 1)$, $v=(3, 0, 3)$ ","$u=(1, 0, 3)$, $v=(1, 2, 0)$ ","$u=(1, 2, 2)$, $v=(2, 4, 4)$ ",,,2019-11-22 04:14:57+00,1,2019-12-13 08:22:42+00,163,4,4,
2054,50,"",7,2,"Simplify

$(x^\frac{1}{2} y^3  z^{-3})(x^\frac{1}{4} y^\frac{1}{2} z^2)$",Basic,$x^\frac{3}{4} y^\frac{7}{2}  z^{-1}$,$x^\frac{1}{6} y^\frac{3}{2}  z^{-1}$,$x^\frac{1}{8} y^\frac{7}{2}  z^{-1}$,$x^\frac{1}{8} y^\frac{7}{2}  z^{5}$,,,2020-06-11 09:57:29+00,1,2020-06-17 15:39:51+00,37,2,3,
2055,72,"",18,11,"Consider the linear transformation $T: \mathbb{R}^2 \rightarrow \mathbb{R}^3$ defined by $T(x,y)=(x,x+2y,2x-y)$ and the basis $A=\left\{(1,0),(1,1)\right\}$ and $B=\left\{(1,0,0),(1,1,0),(1,1,1)\right\}$ of $\mathbb{R}^2$ and $\mathbb{R}^3$, respectively. Choose the right answer.",Advanced,The transformation is injective,$range(T)=\mathbb{R}^3$,"The transformation matrix T relative to the basis $A$ and $B$ is $\left[\begin{array}{rrr}
 0  & -1 & 2\\
 -2 & 2 & 1
  \end{array}\right]$","$T(1,2)=(1,5,3)$",,,2019-11-22 05:12:32+00,1,2019-12-11 07:57:38+00,61,4,4,
2056,155,"",12,13,"Find the maximum and minimum values of $f:\mathbb{R}^{3}\mathbb{%
\rightarrow R},f(x,y,z)=6x+y$ subject to the constraints $%
4x-3y=9,x^{2}+z^{2}=9.$",Basic,"$f_{\min }=-25$

$f_{\max }=19$"," $f_{\min }=-19$

$f_{\max }=25$","$f_{\min }=-1$

$f_{\max }=19$
","$f_{\min }=-25$

$f_{\max }=1$",,,2020-06-12 05:03:58+00,1,2020-12-20 14:36:51+00,37,1,3,
2057,72,"",18,11,"Consider the linear transformation  $$T:\mathbb{R}^3 \longrightarrow \mathbb{R}^2:T(x,y,z)=(x-2y-z,-y+2z).$$ Choose the wrong answer.",Advanced,$dim \left(Ker(T)\right)=3$,"$Ker(T)=\left\{(5z,2z,z): z\in \mathbb{R}\right\}$",$range(T)=\mathbb{R}^2$,$dim\left(range(T)\right)=2$,,,2019-11-22 05:25:03+00,1,2019-12-11 07:59:39+00,61,4,4,
2058,155,"",12,13,"Find the absolute minimum and absolute maximum of $f:\mathbb{R}%
^{2}\rightarrow \mathbb{R},$ $f(x,y)=x^{2}+y^{2}-2x-2y+4,$ on the disk of radius 9, $x^{2}+y^{2}\leq 9.$",Basic,"$f_{\min }=2$

$f_{\max }=6\sqrt{2}+13$","$f_{\min }=6\sqrt{2}-13$

$f_{\max }=2$","$f_{\min }=0$

$f_{\max }=-6\sqrt{2}+13$","$f_{\min }=2$

$f_{\max }=-6\sqrt{2}+13$",,,2020-06-12 05:09:23+00,1,2020-12-20 15:10:14+00,37,1,3,
2059,72,"",18,11,"Let $T:\mathbb{R}^4 \longrightarrow \mathbb{R}$ be the linear transformation defined by $T(x_1,x_2,x_3,x_4)=x_1+2x_2-x_3$. Choose the right answer.",Advanced,"$\forall b\in \mathbb{R}, \left(2,-1,0,b\right)\in ker(T)$ and $b\in range(T)$","$\left\{(0,0,0,0),(1,1,1,1)\right\}\subset ker(T)$","$\forall a\in  \mathbb{R}, \left(a,4,2,0\right)\in ker(T)$",$ker(T)= \mathbb{R}^4$ and $range(T)=\mathbb{R}$,,,2019-11-22 06:26:24+00,1,2019-12-11 08:00:33+00,61,4,4,
2127,38,"",5,6,"Find $\displaystyle\int_{1}^{3}\int_{-1}^{2}5x+y\,dxdy$",Basic,$27$,$-27$,$0$,$7$,,,2019-11-27 05:37:13+00,1,2019-11-27 07:02:30+00,38,1,2,
2060,155,"",12,13,"Find the absolute minimum and absolute maximum of $f:\mathbb{R}^{2}\rightarrow \mathbb{R},$ $f(x,y)=4xy-x^{2}-y^{2}-6x,$ on the triangle given by $0\leq x\leq 2,0\leq y\leq 3x.$",Basic," $   f_{min}=-16$
 $   f_{max}=0$","$f_{\min }=-4$

$f_{\max }=0$","$f_{\min }=-\dfrac{9}{2}$

$f_{\max }=1$","$f_{\min }=-2$

$f_{\max }=2$",,,2020-06-12 05:15:02+00,1,2020-12-20 15:13:11+00,37,1,3,
2061,72,"",18,11,Mark the linear transformation.,Basic,"$T:M_{2\times 3}(\mathbb{R})\longrightarrow M_{2\times 2}(\mathbb{R})$, where $T\left(\left[\begin{array}{rrr}
      a & b & c\\
	 d& e & f     \end{array}\right]\right)= \left[\begin{array}{rr}
      a-c & b+3d \\
	 0& 0     \end{array}\right]$","$T:M_{3\times 2}(\mathbb{R})\longrightarrow \mathbb{R}$ where $T\left(\left[\begin{array}{rr}
      a & b \\
	c & d   \\
	e  & f \end{array}\right]\right)= ad-de$",$T:M_{n\times n}(\mathbb{R})\longrightarrow \mathbb{R}$ where $T(A)=tr(A)+1 $,$T:M_{n\times n}(\mathbb{R})\longrightarrow M_{n\times n}(\mathbb{R})$ where $T(A)=A^2 $,,,2019-11-22 06:28:28+00,1,2019-12-11 08:01:05+00,61,3,3,
2062,50,"",7,2,"Solve for $x$:
$\log_{10}(x^2+6) -\log_{10}(x^2-1)=1$",Advanced,$\pm\frac{4}{3}$,$\pm\frac{3}{4}$,$\sqrt6$,$\sqrt3$,,,2020-06-13 01:11:44+00,1,2020-12-20 14:56:01+00,64,5,5,
2063,72,"",18,11,"Consider the linear transformation $$T:\mathbb{R}^2 \longrightarrow \mathbb{R}^2$$, such that $$T(x,y)=(x+2y, 2x+3y).$$ Choose the right answer.",Advanced,"$T$ is invertible and $T^{-1}(x,y)=(-3x+2y, 2x-y)$","$T$ is invertible and $T^{-1}(x,y)=(3x-2y, -2x+y)$",$T$ is not  invertible,"$T$ is invertible and $T^{-1}(x,y)=(-3x+2y, 2x+y)$",,,2019-11-22 06:30:24+00,1,2019-12-11 08:02:17+00,61,3,3,
2064,50,"",7,2,"Solve the following equation for $x$:
$4\log_{x}(2)-\log_{2}(x)-3=0$",Advanced,"$x \in \left\{\dfrac{1}{16},2\right\}$","$x\in \left\{\dfrac{1}{4},1\right\}$","$x\in \left\{\dfrac{1}{4},2\right\}$","$x\in \left\{\dfrac{1}{16},1\right\}$",,,2020-06-13 01:16:11+00,1,2020-06-17 15:37:26+00,37,5,5,
2065,72,"",18,11,"Consider the matrix 
$R=\left[\begin{array}{rr}
      \cos(\theta) & -\sin(\theta) \\
	 \sin(\theta) & \cos(\theta)    \end{array}\right]$ that rotates the plane counterclockwise around the origin by an angle of $\theta$ and the rectangle $ABCD$ whose vertices are $$A=(0,0),B=(2,0),C=(2,4),D=(0,4).$$ The image of the rectangle $ABCD$ through rotation $R$ when $\theta =\dfrac{\pi}{4}$ is the rectangle $A'B'C'D'$ such that:",Advanced,"$A'=(0, 0), B'=(\sqrt{2}, \sqrt{2}), 
C'=(-\sqrt{2}, 3\sqrt{2}), D'=(-2\sqrt{2}, 2\sqrt{2})$","$A'=(0, 0), B'=(\sqrt{2}, -\sqrt{2}), 
C'=(-\sqrt{2}, 3\sqrt{2}), D'=(-2\sqrt{2}, 2\sqrt{2})$","$A'=(0, 0), B'=(\sqrt{2}, 3\sqrt{2}), 
C'=(\sqrt{2}, \sqrt{2}), D'=(-2\sqrt{2}, 2\sqrt{2})$","$A'=(\sqrt{2}, \sqrt{2}), B'=(0, 0), 
C'=(-\sqrt{2}, 3\sqrt{2}), D'=(2\sqrt{2}, 2\sqrt{2})$",,,2019-11-22 06:32:11+00,1,2019-12-11 08:04:14+00,61,5,4,
2066,64,"",10,,Simplify the expression $i^{77}-i^{67}-i^{27}+i^{17}$. ,Basic,$4i$,$-4i$,$3+i$,$2+2i$,,,2020-06-17 03:45:17+00,1,2020-10-25 13:07:31+00,80,2,2,
2067,72,"",18,11,"Consider the linear transformation $T:\mathbb{R}^3 \longrightarrow \mathbb{R}^2$, such that $$T(x,y, z)=(x+2z, y-z)$$ and the basis $$A=\{(-1,2, 1),(0, 1,2),(1, -1,0)\}$$ of $\mathbb{R}^3$  and $$B=\{(1,-1),(-2,3)\}$$ of $\mathbb{R}^2$. The matrix of the linear transformation $T$ with respect to the bases $A$ and $B$ is:",Basic,"$\left[\begin{array}{ccc}
      5 & 10 & 1 \\
		2 & 3 & 0 \end{array}\right]$","$\dfrac{1}{5}\left[\begin{array}{ccc}
      5 & 10 & -1 \\
	2 & 0 & 3 \end{array}\right]$","$\left[\begin{array}{ccc}
      5 & 1 & -2 \\
		1 & 4 & 3 \\
	0 & -1 & 3	\end{array}\right]$","$\left[\begin{array}{ccc}
      -1 & 6 & 3 \\
	2 & -7 & 4 \end{array}\right]$",,,2019-11-22 06:34:05+00,1,2019-12-11 08:06:18+00,61,3,3,
2068,64,"",10,,Simplify the expression $(1+i)(-1+i)+(1+2i)^2$.,Basic,$-5+4i$,$5+4i$,$-5-4i$,$5-4i$,,,2020-06-17 03:46:23+00,1,2020-10-25 14:51:07+00,80,1,1,
2069,72,"",18,11,"Consider the linear transformation $T:\mathbb{R}^2 \longrightarrow \mathbb{R}^2$, such that $$A=\left[\begin{array}{ccc}
      1 & 3  \\
		-2 & 3  \end{array}\right]$$ defines $T$ when considered the basis $B=\{(1,-1),(2, -3)\}$ of $\mathbb{R}^2$.

Then $T$ is defined by: ",Advanced,"$T(x,y)=(-18x-15y, 27x+22y)$","$T(x,y)=(18x-15y, 27x+22y)$","$T(x,y)=(-18x+27y, -15x+22y)$","$T(x,y)=(-18x+15y, 27x-22y)$",,,2019-11-22 06:37:42+00,1,2019-12-11 08:10:50+00,61,3,3,
2070,64,"",10,,Simplify the expression $\ \dfrac{1}{i}+\dfrac{1}{1+i}+\dfrac{1}{1-i}$.,Basic,$1-i$,$-1-i$,$1+i$,$-1+i$,,,2020-06-17 03:47:22+00,1,2020-10-25 13:02:53+00,80,1,1,
2071,72,"",18,11,"Let the linear transformation $T:\mathbb{R}^3 \longrightarrow \mathbb{R}^3$, be defined by $$T(1, 0, 0)=(1, 0, 3),T(0, 1, 0)=(0, 2, 1),T(0, 0, 1)=(-2, 1, 0).$$ Knowing that $A=\{(1, 0, 0), (0, 1, 0), (0, 0, 1)\}$ is the canonical basis of $\mathbb{R}^3$, choose the right answer: ",Basic,"$T(x,y, z)=(x-2z, 2y+z, 3x+y)$","$T(x,y, z)=(x+3z, 2y+z, 3x-y)$","$T(x,y, z)=(x+3z, 2y+z, -2x+y)$","$T(x,y, z)=(x+3z, -2y+z, 2x+y)$",,,2019-11-22 06:39:08+00,1,2019-12-11 08:11:55+00,61,3,3,
2072,64,"",10,,Simplify the expression $\ \dfrac{2+i}{2-i}+\dfrac{2-i}{2+i}$.,Basic,$\dfrac{6}{5}i$,$-\dfrac{6}{5}i$,$\dfrac{5}{6}i$,$-\dfrac{5}{6}i$,,,2020-06-17 03:48:52+00,1,2020-10-25 13:03:08+00,80,1,1,
2073,72,"",18,11,Consider the linear transformations  $T:M_{2\times 2}(\mathbb{R})\longrightarrow M_{2\times 2}(\mathbb{R})$. Select the transformation that is a monomorphism.,Basic,"$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      a+b & c+d\\
	  2a+d & 2a-4b    \end{array}\right]$","$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      a+b & c+d\\
	  a+d & 2a+2b    \end{array}\right]$","$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      0 & 0\\
	  0 & 0   \end{array}\right]$","$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      0 & 0\\
	  a & b    \end{array}\right]$",,,2019-11-24 14:06:41+00,1,2019-12-11 08:14:01+00,61,4,4,
2074,64,"",10,,The solution set of the equation $\ \dfrac{1}{z-2}+\dfrac{1}{z-11}=\dfrac{1}{z-8} \ $ is:,Advanced,"$S=\{8-i3\sqrt{2},8+i3\sqrt{2}\}$","$S=\{-3-i8\sqrt{2},-3+i8\sqrt{2}\}$","$S=\{3-i8\sqrt{2},3+i8\sqrt{2}\}$","$S=\{-8-i3\sqrt{2},-8-i8\sqrt{2}\}$",,,2020-06-17 03:50:26+00,1,2020-10-25 13:03:37+00,80,2,2,
2075,72,"",18,11,Consider the  transformations  $T:M_{2\times 2}(\mathbb{R})\longrightarrow M_{2\times 2}(\mathbb{R})$. Mark the linear transformation.,Basic,"$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      0 & 0\\
	  0 & 0    \end{array}\right]$","$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      1 & 0\\
	  0 & 1    \end{array}\right]$","$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      a+b & -2b^2\\
	  c-d & 3d    \end{array}\right]$","$T\left(\left[\begin{array}{rr}
      a & b \\
	 c & d
			\end{array}\right]\right)= \left[\begin{array}{rr}
      ad & 0\\
	  0 & cb    \end{array}\right]$",,,2019-11-24 14:08:25+00,1,2019-12-11 08:14:16+00,61,4,4,
2076,64,"",10,,The solution set of the equation $\ z-\dfrac{1}{z}=\dfrac{2}{i}-\dfrac{i}{2} \ $ is: ,Advanced,"$S=\left\{-\dfrac{i}{2},-2i\right\}$","$S=\left\{\dfrac{i}{2},-2i\right\}$","$S=\left\{-\dfrac{i}{2},2i\right\}$","$S=\left\{\dfrac{i}{2},2i\right\}$",,,2020-06-17 03:51:35+00,1,2020-10-25 13:03:59+00,80,3,4,
2077,72,"",18,11,"Consider the applications $T:\mathbb{R}^3 \longrightarrow \mathbb{R}^2$ defined by $$T(x,y, z)= (x-y+z, 2x+z)$$ and  $F:\mathbb{R}^2 \longrightarrow \mathbb{R}^3$ defined by $$F(x,y)= (x+2y, 3y+1).$$ Choose the right answer: ",Basic,The $T$ application is linear but $F$ is not.,The $F$ application is linear but $T$ is not,Both $T$ and $F$ applications are linear,None of the applications is linear,,,2019-11-24 14:10:16+00,1,2019-12-11 08:14:42+00,61,3,3,
2078,64,"",10,,The solution set of the equation $z^2-2iz=5$ is:,Advanced,"$S=\{-2+i,2+i\}$ ","$S=\{-2-i,-2+i\}$","$S=\{2-i,-2-i\}$","$S=\{2-i,2+i\}$",,,2020-06-17 03:53:32+00,1,2020-10-25 13:04:23+00,80,1,1,
2079,72,"",18,11,"Consider the linear applications $T:\mathbb{R}^3 \longrightarrow \mathbb{R}^2$ defined by $$T(x,y, z)= (x-y+z, 2x-z)$$ and  $F:\mathbb{R}^2 \longrightarrow \mathbb{R}^3$ defined by $$F(x,y)= (x+2y, 2x-y, 3x).$$ 
The composite application $T\circ F$ and its inverse $(T\circ F)^{-1}$ are respectively defined by:",Advanced,"$T\circ F(x, y)=(2x+3y, -x+4y)$ and $(T\circ F)^{-1}(x,y,z)=\left(\dfrac{4}{11}x-\dfrac{3}{11}y,  \dfrac{1}{11}x+\dfrac{2}{11}y\right)$","$T\circ F(x, y)=(2x+3y, x+4y)$ and $(T\circ F)^{-1}(x,y,z)=\left(-\dfrac{4}{5}x-\dfrac{3}{5}y,  \dfrac{1}{5}x+\dfrac{2}{5}y\right)$","$T\circ F(x, y)=(2x+3y, -x+4y, 2x)$ and $(T\circ F)^{-1}$  does not exist.","$T\circ F(x, y)=(2x+3y, -x+4y)$ and $(T\circ F)^{-1}(x,y,z)=\left(-\dfrac{4}{5}x-\dfrac{3}{5}y,  \dfrac{1}{5}x+\dfrac{2}{5}y\right)$",,,2019-11-24 14:11:55+00,1,2019-12-11 08:18:51+00,61,1,1,
2080,64,"",10,,"Suppose $z_1$, $z_2$ and $z_3$ are three complex numbers that correspond to the coordinates of the vertices of a triangle [ABC] in the complex plane.

If we have $|z_1-z_2|=|z_2-z_3|=|z_3-z_1|$, it follows that: ",Advanced,ABC is an equilateral triangle,$z_1^2+z_2^2+z_3^2> z_1z_2+z_2z_3+z_3z_1$ ,ABC is an obtuse triangle,ABC is a right-angled triangle,,,2020-06-17 03:54:48+00,1,2020-10-25 13:04:57+00,80,4,3,
