id,id_lect,title,author,type,description,link,languages,file_name,file_ext,date,validate,validate_date,validate_by,clicks
783,2162,Applying the chain rule and product rule ,Khan Academy,2,Example showing multiple strategies for taking a derivative that involves both the product rule and the chain rule,QqAPCIIdx-E,key_1_,,,2021-04-08 05:18:09+00,1,2021-04-25 11:03:26+00,37,0
784,2162,Applying the chain rule twice,Khan Academy,2,Worked example applying the chain rule twice.,eY1LuoSfiys,key_1_,,,2021-04-08 05:21:10+00,1,2021-04-25 13:33:26+00,37,0
785,2162,Complex Numbers 1,Charles Baccari,2,"Basic rules of complex number
",1g7ALg7AiFU,key_1_,,,2021-04-08 05:26:09+00,1,2023-08-06 10:38:37+00,64,0
786,2162,Learn how to find third order partial derivatives for a function of two variables,The Math Sorcerer,2,How to Find Third Order Partial Derivatives for a Function of Two Variables,di2qDYAqV6c,key_1_,,,2021-04-08 05:31:19+00,1,2021-04-11 12:09:11+00,37,0
787,2162,Differentiation / Partial Differentiation,Brian McLogan,2,explanation of how to find the derivative of an implicit logarithmic function,TNy-IxD15f0,key_1_,,,2021-04-08 06:22:58+00,0,,,0
788,2162,The 3rd derivative of sec(x),blackpenredpen,2,"Teaching example for derivative sec(x), use of the quotient rule, use of the chain rule, use of the product rule.
",GRCg_sVVoo0,key_1_,,,2021-04-08 06:29:44+00,1,2021-04-25 13:37:30+00,37,0
789,2162,"Sides, vertices and faces of a square based pyramid",maths3000,2,"In this video you will learn how to work out the number of sides, vertices and faces of a square based pyramid. ",ddt_-TMrlJk,key_1_,,,2021-05-04 09:25:25+00,1,2021-12-27 05:00:57+00,64,0
790,2162,What is a Prism?,Don't Memorise,2,"In this video, we will learn what a prism is, as well as a​ triangular prism, rectangular prism and a​ cuboid",wxDTrgnyu28,key_1_,,,2021-05-04 09:29:23+00,1,2021-12-27 05:04:10+00,64,0
791,2162,"What is a square, anyway? Part 2: Is a square a rectangle? Is a rectangle a square?",The Free Math Tutor,2,The second in a series of videos about the wonderful shape we call the square.,ckAgZVMFxA4,key_1_,,,2021-05-04 09:33:15+00,1,2021-12-27 05:05:18+00,64,0
792,2162,Proof: diagonals of a parallelogram bisect each other.,"Khan Academy
",2,Proving that a quadrilateral is a parallelogram if and only if its diagonals bisect each other.,TErJ-Yr67BI,key_1_,,,2021-05-04 09:35:56+00,1,2021-12-27 05:06:22+00,64,0
793,2162,Triangle medians and centroids | Special properties and parts of triangles,"Khan Academy
",2,"Seeing that the centroid is 2/3 of the way along every median.
",GiGLhXFBtRg,key_1_,,,2021-05-04 09:55:01+00,1,2021-12-27 05:07:05+00,64,0
794,2162,"How many combinations of lines can be formed by 10 points
",Anil Kumar,2,"Describes How many combinations of lines can be formed by 10 points
",7_pbD27PoO4,key_1_,,,2021-05-04 09:57:45+00,1,2021-12-27 05:08:30+00,64,0
795,2162,Platonic solids 3D polyhedrons to verify Euler's formula,Anil Kumar,2,This video shows how to verify Euler's formula for 3D polyhedrons.,AwBVNG8tuWI,key_1_,,,2021-05-04 10:02:02+00,1,2021-12-27 05:09:36+00,64,0
796,2162,There are only five platonic solids,profarrington,2,A simple explanation from solid geometry on why there are only five platonic solids (regular polyhedra).,ldpwghFp85M,key_1_,,,2021-05-07 04:27:43+00,1,2021-12-27 05:10:41+00,64,0
797,2162,"Octahedrons. how many faces, edges (sides), vertices (corners) of a octahedron?
",maths3000,2,"Here you will learn how to calculate the number of faces, edges and vertices of a octahedron. To work out the number of faces you need to count the surfaces (an octahedron will have 8 faces.) To work out the number of edges you will need to count the number of sides (an octahedron has 12 edges ). To work out the number of vertices you will need to count the number of corners (an octahedron has 6 vertices).",vQFMGU0pgFc,key_1_,,,2021-05-07 04:31:13+00,1,2021-12-27 05:14:34+00,64,0
798,2162,"Number of diagonals of a polygon
",LetsSolveMathProblems,2,"This video describes an intuitive method for counting number of diagonals of a polygon.
",Gg9rjSy08UM,key_1_,,,2021-05-07 04:33:43+00,1,2021-12-27 05:16:21+00,64,0
799,2162,Finding the exterior angle of a regular hexagon,msmarymackay,2,How to find the exterior angle of a regular hexagon.,VUan639lohM,key_1_,,,2021-05-07 04:38:36+00,1,2021-12-27 05:19:47+00,64,0
800,2162,"Interior and exterior angles of a regular octagon assessment
",Mark Willis,2,"Explanation of how to find interior and exterior angles of a regular octagon
",MVPLIRV0PTA,key_1_,,,2021-05-07 04:43:25+00,1,2021-12-27 05:22:44+00,64,0
801,2162,What is the surface area of a cylinder? ,"Don't Memorise
",2,"In this video, we will learn about the surface area of a cylinder.",gK9OgZ6eLx0,key_1_,,,2021-05-07 04:48:26+00,1,2021-12-27 05:23:53+00,64,0
802,2162,"Triangle Similarity - AA SSS SAS & AAA Postulates
",The Organic Chemistry Tutor,2,"This geometry video tutorial provides a basic introduction into triangle similarity. It explains how to check if two triangles are similar using mostly the AA postulates. Other triangle similarity postulates mentioned are the AAA, SSS and SAS postulates.  ",VXlFEilh-cw,key_1_,,,2021-05-07 04:54:23+00,1,2021-12-27 05:25:28+00,64,0
803,2162," Pythagoras theorem: basics 
",O and U Learn,2,Pythagoras theorem: who would have thought triangles could be so problematic? Don't worry! We've got your back on this one. Pythagoras theorem fully explained with simple and mildly challenging questions.,JH9V3bWA1T0,key_1_,,,2021-05-07 05:00:27+00,1,2021-12-27 05:26:33+00,64,0
804,2162,"Math Antics - Triangles
",mathantics,2,The different types of triangle.,mLeNaZcy-hE,key_1_,,,2021-05-07 05:04:48+00,1,2021-12-27 05:28:33+00,64,0
805,2162,"What are the Different Types of Triangles? 
",Don't Memorise,2,"In this video, we will learn about the different ypes of triangles based on the length of the sides (equilateral, isosceles, scalene) and on the types of angles (acute, right, obtuse).",1k0G-Y41jRA,key_1_,,,2021-05-07 05:08:28+00,1,2021-12-27 05:36:03+00,64,0
872,3390,Solving inequalities on a numberline - values of x ,3minutemaths,1,This video is all about solving inequalities on a numberline,HjUcMVo3ed0,,,,2024-07-24 06:37:00+00,1,,,0
806,2162,"14 Properties of a Rhombus
",MooMooMath and Science,2,"In this video you will learn 14 properties of a rhombus.
What is a Rhombus?
A rhombus is most commonly recognized as a diamond, but they are not limited to this shape.
Let's take a look at 14 properties of a rhombus.",rzfIxKAMWUo,key_1_,,,2021-05-07 05:12:03+00,1,2021-12-27 04:31:45+00,37,0
807,2162,"Sum of interior angles of a polygon
",Khan Academy,2,"Showing a generalized way to find the sum of the interior angles of any polygon.
",qG3HnRccrQU,key_1_,,,2021-05-07 05:14:05+00,1,2023-08-06 09:54:30+00,64,0
808,2162,Interior and exterior angles (and how to find the sum of interior angles),"Nerdstudy
",2,Interior and exterior angles.,bRJEjt2UWRU,key_1_,,,2021-05-07 05:20:57+00,1,2021-12-27 05:40:17+00,64,0
809,2162,"Double Integrals
",The Organic Chemistry Tutor,2,"This Calculus 3 video explains how to evaluate double integrals and iterated integrals.  Examples include changing the order of integration as well as integrating with u-substitution.
",BJ_0FURo9RE,key_1_,,,2021-05-11 12:35:29+00,0,,,0
810,2162,"Calculating a double integral
",patrickJMT,2,Calculating a double integral: a few basic examples.,DYsv6L-VcsQ,key_1_,,,2021-05-11 12:41:33+00,1,2021-12-27 05:42:01+00,64,0
811,2162,"Evaluate double integral
",Wally BALDEMOR,2,"My correction is 14/3 first, then integral sign.
Evaluate(x^2+y^2)double integral,1-3and0-2y
",h1IhfqL2XNM,key_1_,,,2021-05-11 12:45:02+00,2,2021-12-27 05:43:50+00,64,0
812,2162,"Calculus - Integration: Double Integrals  (1 of 9) Introduction: y=$x^2$ and x=4
",Michel van Biezen,2,"In this video, double integrals will be used to find the area bounded by y=x^2 and x=4.",ZZGA&t=521s,key_1_,,,2021-05-11 12:52:21+00,1,2021-12-27 05:47:07+00,64,0
813,37,Polinómio Interpolador de Lagrange,Gustavo Viegas,2,Lagrange polynomial. Example and theoretical aspects. ,9LJOlkyedik,key_4_,,,2021-06-01 07:53:39+00,1,2023-08-08 02:29:41+00,64,0
814,37,Método de Newton-Raphson,Gustavo Viegas,2,Newton-Raphson Method. Example presentation. ,mWRCaGX8pYE,key_4_,,jpg,2021-06-01 08:45:40+00,1,2023-08-08 02:18:39+00,64,0
815,37,Interpolação Polinomial - Polinómio de Newton - Diferenças Divididas,Izaias Neri,2,Newton Interpolation Polynomial. Example presentation.,OxJwjpZxEkc,key_4_,,jpg,2021-06-01 09:17:44+00,1,2023-08-08 02:22:35+00,64,0
817,2417,Perfect shapes in higher dimensions,Numberphile,2,This video introduces perfect shapes seen in higher dimensions.,2s4TqVAbfz4,key_1_,,,2021-07-23 06:59:37+00,1,2021-12-27 05:48:08+00,64,0
818,39,The Product Rule,The Organic Chemistry Tutor,2,This video tutorial provides a basic introduction into the product rule for derivatives.  It explains how to find the derivative of a function that contains two factors multiplied to each other.  It also explains how to use the product rule to find the derivative of a function with 3 factors.  It contains plenty of examples and practice problems.  ,17X5g9QArTc,key_1_,,,2021-09-06 02:12:28+00,1,2021-12-27 07:22:57+00,37,0
819,39,The Chain Rule,The Organic Chemistry Tutor,2,"The Chain Rule for derivatives is explained. Examples are worked through at basic and advanced levels.
The video is 18.39 minutes long.
",HaHsqDjWMLU,key_1_,,,2021-09-06 02:17:23+00,1,2021-12-27 07:49:32+00,37,0
820,39,Implicit Differentiation,The Organic Chemistry Tutor,2,"Examples are worked through at basic and advanced levels showing the application of the relevant rules in each case 
The video is 12.47 minutes long.
",LGY-DjFsALc,key_1_,,,2021-09-06 02:23:39+00,1,2021-12-27 07:56:19+00,37,0
821,39,Quotient Rule For Derivatives,The Organic Chemistry Tutor,2,"The Quotient Rule is Explained. Examples are worked through at basic and advanced levels showing the application of the rule in each case 
The video is 11.54 minutes long.
",8jVDEcQ0wXk,key_1_,,,2021-09-06 02:30:28+00,1,2021-12-27 04:02:39+00,37,0
822,39,Derivatives of Trigonometric Functions,The Organic Chemistry Tutor,2,"The Rules for Trigonometric Functions are explained. Examples are worked through at basic and advanced levels showing the application of the rule in each case 
The video is 35 minutes long.
",_niP0JaOgHY,key_1_,,,2021-09-06 02:50:13+00,0,2021-10-21 05:58:33+00,38,0
823,2943,Triple Integrals Using Cylindrical Coordinates,Mathispower4u,2,This video explains how to set up and evaluate a triple integral using cylindrical coordinates.,cghy5cEoCNg,key_1_,,,2022-09-05 10:19:28+00,1,2022-09-05 10:28:03+00,38,0
824,2943,Triple Integrals and Volume using Spherical Coordinates,Mathispower4u,2,This video explains how to use triple integrals to determine volume using spherical coordinates.,UTIjALWr6GM,key_1_,,,2022-09-07 09:32:52+00,1,2022-09-07 10:10:25+00,38,0
825,2943,Evaluate a Triple Integral Using Cylindrical Coordinates - Triple Integral of e^z,"
Mathispower4u",2,This video explains how to set up a triple integral using cylindrical coordinates and then evaluate the triple integral.,sN_OeNXZnkA,key_1_,,,2022-09-07 09:35:19+00,1,2022-09-07 10:10:35+00,38,0
826,2943,Multivariable calculus 3.4.2: Cylindrical coordinates example #1,Michael Hutchings,2,This video explains how to set up and evaluate a triple integral using cylindrical coordinates.,_RJR3wYYK7s,key_1_,,,2022-09-07 09:45:08+00,1,2022-09-07 10:10:41+00,38,0
827,2943,Example: Triple Integrals in Cylindrical Coordinates,"
Sudesh Kalyanswamy",2,Evaluate a triple integral using cylindrical coordinates (2 options).,ZcFm8LBgzR0,key_1_,,,2022-09-07 09:48:23+00,1,2022-09-07 10:10:48+00,38,0
828,2943,Triple Integrals in Spherical Coordinates,Houston Math Prep,2,Evaluate the volume inside cone and sphere.,VxajzhJAXUY,key_1_,,,2022-09-07 09:50:46+00,1,2022-09-07 10:10:56+00,38,0
829,2943,Ex 4: Set up and Evaluate a Triple Integral of x+y-4z,Mathispower4u,2,This video explains how to determine the limits of integration for a triple integral and then evaluate the triple integral.,S3k7JwqQxE0,key_1_,,,2022-09-07 09:52:40+00,1,2022-09-07 10:11:02+00,38,0
830,2943,Triple Integral and Volume Using Cylindrical Coordinates,Mathispower4u,2,This video explains how to determine the volume with triple integrals using cylindrical coordinates.,tsbFhR-A_JA,key_1_,,,2022-09-07 09:54:47+00,1,2022-09-07 10:11:08+00,38,0
831,2956,Animation of the Construction of the Koch Snowflake,Dollar Akshay,2,This video is an animation that shows how to build the Koch Snowflake.,MTYW4Re_RsY,key_1_,,,2022-10-12 07:34:58+00,1,2023-02-17 08:35:45+00,64,0
832,2956,The Tower of Hanoi (recursive formula and proof by induction),"Florian Ludewig
",2,This video provides a thorough explanation of the Hanoi Tower game and achieves a recursive and closed formula.,boS4N1_TLBk,key_1_,,,2022-10-12 07:37:41+00,1,2023-02-17 08:35:50+00,64,0
873,3390,Solving inequalities ,3minutemaths,1,This video is all about solving linear inequalities ,_8ZHbOtRnj0,,,,2024-07-24 06:38:31+00,1,,,0
833,2956,How to solve a second order linear homogeneous recurrence relation (distinct real roots case),The Math Sorcerer,2,This video teaches how to solve a second order linear homogeneous recurrence relation in the case where we have two distinct roots.,d5jTxBNK6OU,key_1_,,,2022-10-12 07:39:46+00,1,2023-02-17 08:36:15+00,64,0
834,2956,Introduction to arithmetic sequences,Khan Academy,2,This video is an introduction to arithmetic sequences. It includes two examples of how to find the general term of an arithmetic sequence by providing us with a way of thinking that works in many exercises. It also includes an example of a sequence that is not arithmetic.,_cooC3yG_p0,key_1_,,,2022-10-12 07:46:21+00,1,2023-07-27 08:39:22+00,64,0
835,2956,Two examples of a possible way to solve non-homogeneous recurrence relations,TrevTutor,2,"In this video, a specific technique is used to solve two non-homogeneous recurrence relations (sum of series).",UVuSLfdcT_Y,key_1_,,,2022-10-14 09:07:11+00,1,2023-07-27 08:39:25+00,64,0
836,2956,Non-homogeneous linear recurrence relations,"Kimberly Brehm
",2,"This video starts by explaining what a non-homogeneous recurrence relation is. 
Secondly, it moves to guessing its form. It then proceeds to solve two concrete examples.",NKsz2mGxX4A,key_1_,,,2022-10-14 09:15:28+00,1,2023-02-17 08:36:33+00,64,0
837,2956,Generating functions for recurrence relations,"Andrew Beveridge
",2,"In this video, the approach and the tools for using generating functions to solve recurrence relations are highlighted as we go through one straightforward case.",CqjY107S4Y8,key_1_,,,2022-10-14 09:23:34+00,1,2023-02-17 08:36:37+00,64,0
838,2956,Recursive Patterns,MrGardnerTech,2,This video examines a few number sequences to look for a pattern in them.,4LfJ8rNZucA,key_1_,,,2022-10-16 15:10:23+00,1,2023-07-27 08:39:29+00,64,0
839,2956,How to Solve a Second Order Recurrence Relation (Repeated Root Case),The Math Sorcerer,2,This video teaches how to solve a second order linear homogeneous recurrence relation in the case where we have repeated roots.,4cCTpXv1Jp4,key_1_,,,2022-10-16 15:18:03+00,1,2023-02-17 08:36:46+00,64,0
840,2956,Cartesian Product of Two Sets,Dr. Trefor Bazett,2,"Learning Objectives:
1) Definition of ordered pair. 
2) Definition of Cartesian Product of two sets. 
3) Finding all the elements in a Cartesian Product.",ufjEv-5nmcA,key_1_,,,2022-11-13 01:50:07+00,1,2023-02-17 08:36:52+00,64,0
841,2956,Relations- Discrete Mathematics,TheTrevTutor,2,"We introduce binary relations: how to write them, what they are, properties of relations (including reflexivity, symmetry, and transitivity).",FI6j5QZNVx0,key_1_,,,2022-11-13 01:52:57+00,1,2023-08-08 01:42:04+00,64,0
842,2956,Intermediate Algebra - Cardinality of Sets - Two Examples,The Infinite Looper,2,Two examples of how to find the cardinality of a set and also the definitions of finite and infinite sets (with examples).,r1bgHFpfNWg,key_1_,,,2022-11-13 01:54:49+00,1,2023-02-17 08:37:00+00,64,0
843,2956,Properties of Set Operations,Ant On Math,2,"Basic properties of set operations: commutative, associative, distributive.",8Vj8railKxg,key_1_,,,2022-11-13 01:57:53+00,1,2023-02-17 08:37:04+00,64,0
844,2956,Set Operations - Discrete Mathematics,TheTrevTutor,2,"We look at set operations, including union, complement, intersection and difference. We end with a simple example.",4TlCToZZ5gA,key_1_,,,2022-11-13 02:20:17+00,1,2023-02-17 08:37:08+00,64,0
845,2956,Solving Word Problems With Venn Diagrams: Three Sets,Steve Crow,2,This video shows how to solve applications using Venn Diagrams involving 3 sets.,CRnh3Vb5BdY,key_1_,,,2022-11-13 02:47:58+00,1,2023-02-17 08:37:13+00,64,0
846,2956,"Intro to Sets | Examples, Notation & Properties",Dr. Trefor Bazett,2,"Learning Objectives: 
1) Identify examples of sets.
2) Write sets without regard to order or repetition.
3) Determine whether one set is a subset of another.",B1v2-nGXNzs,key_1_,,,2022-11-13 02:52:05+00,1,2023-02-17 08:37:18+00,64,0
847,2956,Sets and Subsets,Center of Math,2,"In this College Algebra video, Tori explains the definition of a subset and gives a few examples.",eze6aOHC2fk,key_1_,,,2022-11-13 02:59:43+00,1,2023-08-08 01:41:11+00,64,0
848,2956,Venn Diagrams: shading regions for two sets,patrickJMT,2,"Venn Diagrams: shading regions. In this video I show how to shade the union, intersection and complement of two sets.",b6t0994ZZDA,key_1_,,,2022-11-14 01:28:51+00,1,2023-02-17 08:37:27+00,64,0
859,3390,How to rearrange an algebra formula with a different subject,3minutemaths,1,This video is all about how to rearrange an algebra formula.,pH7xrpsRznU,,,,2024-07-24 05:13:31+00,1,,,0
860,3390,Algebra: Changing the Subject of a Formula,VividMath,1,This video shows how to chance the subject of a formula,5osqCYZPbH0,,,,2024-07-24 05:14:57+00,1,,,0
862,3390,Indices - simplify with a fraction ,3minutemaths,1,This video deals with algebraic expressions using exponent rules,rbTc4_8OhGY,,,,2024-07-24 05:25:13+00,1,,,0
863,3390,Expand and simplify terms in brackets ,3minutemaths,1,This video is all about how to expand and simplify terms in brackets.,d35pOtHRVBM,,,,2024-07-24 05:26:14+00,1,,,0
864,3390,Rationalising the Denominator - Surds or Square Roots,3minutemaths,1,This is a video about rationalising the denominator.,qFdwlFx21i4,,,,2024-07-24 05:29:44+00,1,,,0
865,3390,Solving linear equations with fractions ,3minutemaths,1,This video is all about solving a linear equation with fractions,Znzp4NIwc7Y,,,,2024-07-24 05:34:47+00,1,,,0
866,3390,Linear equations - find the value of x,3minutemaths,1,This video is all about how to solve a linear equation,wDInccxk8PA,,,,2024-07-24 05:44:07+00,1,,,0
867,3390,How To Solve Absolute Value Inequalities,The Organic Chemistry Tutor,1,This Algebra video tutorial provides a basic introduction into absolute value inequalities.  it explains how to solve absolute value inequalities and graphing the solution using a number line and using interval notation.,30PrH3OIiqk,,,,2024-07-24 05:46:47+00,1,,,0
868,3390,Simplifying Logs With Square Roots,VividMath,1,Learn how to Simplify Logs with Square and Cube Roots.,LKSziYooe6Y,,,,2024-07-24 05:50:41+00,1,,,0
869,3390,Factorise Harder Quadratics ,3minutemaths,1,How to find the roots of quadratic equations by factoring them,gL5z9I4Z6Fo,,,,2024-07-24 06:10:10+00,1,,,0
870,3390,How to Solve Quadratic Equations,3minutemaths,1,How to find the roots of quadratic equations by using the quadratic formula ,iUMIV2YqXXQ,,,,2024-07-24 06:12:25+00,1,,,0
871,3390,How To Solve Absolute Value Equations,The Organic Chemistry Tutor,1,This video tutorial provides a basic introduction into absolute value equations.  it explains how to solve absolute value equations the easy way.,_cHbhzQVd7Y,,,,2024-07-24 06:13:58+00,1,,,0
877,3390,Solving Equations with Complex Numbers,learnifyable,1,This video shows an example of an equation involving complex numbers,v_aO3mSiAjo,,,,2024-07-24 07:23:23+00,1,,,0
882,3390,Complex Numbers - Powers of i,Infinity Learn NEET,1,This video shows how to manipulate the powers of i,KTNcYYHuBTY,,,,2024-07-24 07:35:07+00,1,,,0
883,3390,The Argument of a Complex Number,Daniel Kopsas,1,This video shows what an argument of a whole number is and how to determine it.,g3SBWWRLVrA,,,,2024-07-24 07:36:39+00,1,,,0
888,3390,Absolute Value - Example of equations and inequalities,Ana J. B. Bezerra,3,Solved examples of solving equations and inequalities involving absolute values.,"",,Absolute_Value1.pdf,pdf,2024-07-25 07:30:43+00,1,,,0
889,3390,Absolute Value - Examples with equalities and inequalities,Ana J. B. Bezerra,3,"Solved examples of equations and inequalities involving absolute values, including handling cases for equalities, analyzing inequalities and solving rational expressions with absolute values and polynomial factors.","",,Absolute_Value2.pdf,pdf,2024-07-25 07:36:29+00,1,,,0
890,3390,"Algebric Manipulation: Adding, subtracting, dividing and multiplying",Ana J. B. Bezerra,3,"Solved examples of algebraic operations, such as addition, subtraction, multiplication and division, to reorganize equations.","",,Algebraic_manipulationBasic1.pdf,pdf,2024-07-25 07:38:13+00,1,,,0
891,3390,Algebric Manipulation: Non-linear equations,Ana J. B. Bezerra,3,Solved examples on how to rearrange non-linear algebraic equations.,"",,Algebraic_manipulation2.pdf,pdf,2024-07-25 07:41:03+00,1,,,0
892,3390,Inequalities,Ana J. B. Bezerra,3,Solved examples of how to calculate inequalities involving quadratic equations.,"",,Inequations1.pdf,pdf,2024-07-25 07:44:58+00,1,,,0
893,3390,Inequalities,Ana J. B. Bezerra,3,Solved examples of how to solve inequalities involving quadratic and rational inequalities.,"",,Inequations2.pdf,pdf,2024-07-25 08:13:50+00,1,,,0
894,3390,Inequalities,Ana J. B. Bezerra,3,Solved examples of how to solve inequalities involving polynomials.,"",,Inequations3.pdf,pdf,2024-07-25 08:16:46+00,1,,,0
895,3390,Inequalities,Ana J. B. Bezerra,3,Solved examples of how to solve inequalities involving polynomials.,"",,Inequations4.pdf,pdf,2024-07-25 08:18:12+00,1,,,0
896,3390,Simplifying expressions involving linear and quadratic equations,Ana J. B. Bezerra,3,Solved examples of how to simplify linear and quadratic expressions,"",,Simplifying_algebraic_expressions1.pdf,pdf,2024-07-25 08:38:30+00,1,,,0
897,3390,Simplifying equations involving roots,Ana J. B. Bezerra,3,Solved examples about simplifying algebraic experessions with roots.,"",,Simplifying_algebraic_expressions2.pdf,pdf,2024-07-25 08:40:45+00,1,,,0
898,3390,Basic Operations with Complex Numbers,Ana J. B. Bezerra,3,Learn basic maths operations involving complex numbers,"",,Complex_numbersBasicOperations.pdf,pdf,2024-08-05 08:26:49+00,1,,,0
899,3390,Complex Plane,Ana J. B. Bezerra,3,Learn what the complex plane is and how to plot a complex number.,"",,Complex_numbersComplexPlane.pdf,pdf,2024-08-05 08:29:54+00,1,,,0
900,3390,Conjugate Number of a Complex Number,Ana J. B. Bezerra,3,"Learn the concept of the complex conjugate and its properties, including how it interacts with other complex numbers.","",,Complex_numbersConjugateNumber.pdf,pdf,2024-08-05 08:38:09+00,1,,,0
901,3390,Exponential Form of Complex Numbers,Ana J. B. Bezerra,3,Learn how to convert a complex number into its exponential form using Euler's formula.,"",,Complex_numbersExponentialOperations.pdf,pdf,2024-08-05 08:46:17+00,1,,,0
902,3390,Regions and Distances in the Complex Plane,Ana J. B. Bezerra,3,"Learn to calculate distances, define circles, rings and open sets in the complex plane and describe various regions using real and imaginary parts.","",,Complex_numbersGeometryInterpretation.pdf,pdf,2024-08-05 08:52:57+00,1,,,0
903,3390,Polar Form of Complex Numbers,Ana J. B. Bezerra,3,"Learn how to convert a complex number from its algebraic form to its polar form, including calculating the modulus and argument.","",,Complex_numbersPolarForm.pdf,pdf,2024-08-05 09:04:08+00,1,,,0
904,3390,Powers of i,Ana J. B. Bezerra,3,Learn about the powers of the imaginary unit (i) in the complex number system and how to manipulate them.,"",,Complex_numbersPowersOfi.pdf,pdf,2024-08-05 09:06:32+00,1,,,0
906,3390, Bisection Method ,Ana J. B. Bezerra,3,Learn what the bisection method is and solve exercises on it.,"",,Bisection Method.pdf,pdf,2024-09-02 01:12:20+00,1,,,0
907,3390,Gauss-Seidel Method,Ana J. B. Bezerra,3,Learn what the Gauss-Seidel method is and solve exercises on it.,"",,Gauss-Seidel Method.pdf,pdf,2024-09-02 01:15:21+00,1,,,0
909,3390,Jacobi Method,Ana J. B. Bezerra,3,Learn what the Jacobi method is and solve exercises on it.,"",,Jacobi Method.pdf,pdf,2024-09-02 01:16:09+00,1,,,0
910,3390,Lagrange Interpolation Polynomial,Ana J. B. Bezerra,3,Learn what the Lagrange polynomial is and how to solve exercises on it.,"",,Lagrange's Polynomial Interpolation.pdf,pdf,2024-09-02 01:18:35+00,1,,,0
911,3390,Least Square Method,Ana J. B. Bezerra,3,Learn what the Least Square Method is and how to solve exercises on it.,"",,Least Square Method.pdf,pdf,2024-09-02 01:34:00+00,1,,,0
912,3390,Newton's Interpolation Polynomial,Ana J. B. Bezerra,3,Learn what Newton's interpolation is and how to solve exercises on it.,"",,Newton's Polynomial.pdf,pdf,2024-09-02 01:36:13+00,1,,,0
913,3390,Newton's Method,Ana J. B. Bezerra,3,Learn what Newton's method is and how to solve exercises on it.,"",,Newton's Method.pdf,pdf,2024-09-02 01:37:07+00,1,,,0
914,3390,Three-Points Rule,Ana J. B. Bezerra,3,Learn what the three-point rule is and how to solve exercises on it.,"",,Three-points rule.pdf,pdf,2024-09-02 01:39:18+00,1,,,0
915,3390,Trapezoidal Rule,Ana J. B. Bezerra,3,Learn what the trapezoidal rule is and how to solve exercises on it.,"",,Trapezoidal Rule.pdf,pdf,2024-09-02 01:40:42+00,1,,,0
916,3390,Bisection Method,StudySession ,1,Learn in this video the theory and procedure of the bisection method.,_M3C0RfowIg,,,,2024-09-02 09:35:24+00,1,,,0
917,3390,Bisection Method Example,StudySession,1,"In this video, learn how to solve some problems using the bisection method.",Mk-HAyI3aoc,,,,2024-09-03 00:47:19+00,1,,,0
918,3390,Gauss-Seidel Method,StudySession,1,This video covers the theory behind how to solve a matrix with the Gauss-Seidel Method. ,pQVqaiFBvoU,,,,2024-09-03 00:58:31+00,1,,,0
920,3390,Jacobi Iteration Method,StudySession,1,"In this video is covered the theory behind how to use Jacobi iteration, which can be used to easily solve non-singular linear matrices. ",s_XFSeH7xG0,,,,2024-09-03 01:53:09+00,1,,,0
921,3390,Jacobi Iteration Method Example ,StudySession,1,Learn how to solve non-singular linear matrices problems using the Jacobi Iteration Method. ,UA7bzwCwHMI,,,,2024-09-03 02:12:34+00,1,,,0
922,3390,First Order Lagrange Polynomial Example ,StudySession,1,This video teaches what is a Lagrange Polynomial Interpolation and how to solve a a first order Lagrange polynomial example.,DGBRsKn856k,,,,2024-09-03 02:44:32+00,1,,,0
923,3390,Second Order Lagrange Polynomial Example ,StudySession,1,This video teaches what is a Lagrange Polynomial Interpolation and how to solve a a second order Lagrange polynomial example.,elh528X8fHg,,,,2024-09-03 02:45:58+00,1,,,0
924,3390,Third Order Lagrange Polynomial Example,StudySession,1,This video teaches what is a Lagrange Polynomial Interpolation and how to solve a a third order Lagrange polynomial example.,GF9wpIhSV5U,,,,2024-09-03 02:47:22+00,1,,,0
925,3390,Newton Divided Difference Interpolation (Intuition and Formula),StudySession,1,This video talks about Newton Divided Difference Interpolation and the intuition and formula it uses. ,BAwOGkchq7w,,,,2024-09-03 02:48:53+00,1,,,0
926,3390,First Order Divided Difference Interpolation Example,StudySession,1,This video walks through step-by-step how to answer a first order divided difference interpolation question using Newton's polynomial.,A8rFozfIWmg,,,,2024-09-03 02:50:34+00,1,,,0
927,3390,    0:02 / 4:54  • Introduction to second order divided difference interpolation question   Second Order Divided Difference Interpolation Example ,StudySession,1,This video walks through step-by-step how to answer a second order divided difference interpolation question using Newton's polynomial.,h-MO4BnQWHs,,,,2024-09-03 02:51:14+00,1,,,0
928,3390,Newton’s Method,StudySession,1,"This video talks about Newton’s Method step, procedure and about Newton’s Method Theory.",gHL48ePY7lk,,,,2024-09-03 02:55:35+00,1,,,0
929,3390,Newton’s Method Example,StudySession,1,This video teaches how to solve a Newton's Method example by hand.,X6WNe9EtlUo,,,,2024-09-03 03:05:19+00,1,,,0
930,3390,Secant Method ,StudySession,1,In this video is possible to learn about the Secant Method steps and procedure.,A1UiMCGcye8,,,,2024-09-03 03:07:28+00,1,,,0
931,3390,Secant Method Example,StudySession,1,This video shows how to solve a Secant Method problem.,eTTlynujM7g,,,,2024-09-03 03:08:34+00,1,,,0
